Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,,,,,solar,wind,water
2017,1,7,19,30,-2.6,0,0,0,0,-7,0,0,0,0,337,71.95,117.57,0.13,1027,0.8,156,1.1,,,,,0,-515.121917532689,236534.811963992
2017,1,7,20,30,-2.7,0,0,0,4,-6.6,0,0,0,0,336,74.32,128.18,0.13,1027,0.8,159,1.2,,,,,0,-643.999151596089,236536.16200569
2017,1,7,21,30,-2.6,0,0,0,0,-6.3,0,0,0,0,335,75.66,138.55,0.13,1027,0.9,162,1.2,,,,,0,-668.768349734401,236557.593068403
2017,1,7,22,30,-2.4,0,0,0,1,-5.9,0,0,0,0,331,76.76,148.01,0.13,1026,0.9,164,1.1,,,,,0,-557.505366443607,236555.19257
2017,1,7,23,30,-2.2,0,0,0,0,-5.7,0,0,0,0,322,77.05,155.12,0.13,1026,0.9,162,1,,,,,0,-456.940400063061,236552.792120316
2017,1,8,0,30,-2,0,0,0,1,-5.4,0,0,0,0,317,77.5,157.31,0.13,1025,0.9,159,0.9,,,,,0,-366.063371813677,236550.391719348
2017,1,8,1,30,-1.6,0,0,0,4,-5.1,0,0,0,0,307,76.81,153.3,0.13,1024,1,140,0.8,,,,,0,-321.058973337096,236565.017587791
2017,1,8,2,30,-1.4,0,0,0,4,-5,0,0,0,0,305,76.3,145.24,0.13,1023,1,128,0.7,,,,,0,-245.570726874826,236562.85700142
2017,1,8,3,30,-1.3,0,0,0,0,-4.8,0,0,0,0,306,77.13,135.38,0.13,1023,1,121,0.7,,,,,0,-264.460782788274,236561.776723035
2017,1,8,4,30,-1.3,0,0,0,7,-4.7,0,0,0,0,308,77.69,124.88,0.13,1022,1,117,0.7,,,,,0,-264.202267849087,236561.776723035
2017,1,8,5,30,-1.3,0,0,0,4,-4.7,0,0,0,0,311,77.69,114.27,0.13,1022,0.9,114,0.6,,,,,0,-166.378104534702,236541.990699585
2017,1,8,6,30,-1.3,0,0,0,4,-5,0,0,0,0,315,76.17,103.91,0.13,1022,0.9,109,0.6,,,,,0,-166.378104534702,236541.990699585
2017,1,8,7,30,-1,0,0,0,4,-5.2,0,0,0,0,318,72.97,94.1,0.13,1022,0.9,94,0.6,,,,,0,-216.291535895113,236538.390445211
2017,1,8,8,30,0,29,358,60,4,-4.5,24,0,3,24,321,71.49,85,0.13,1022,0.9,77,0.8,,,,,24878.96208,#DIV/0!,236526.390388769
2017,1,8,9,30,1.3,53,626,188,4,-5.6,80,25,3,86,324,59.93,77.46,0.13,1022,0.9,80,1,,,,,88943.14188,770.269002475473,236510.792135546
2017,1,8,10,30,2.2,70,716,296,4,-6.4,127,68,0,149,326,52.93,71.6,0.13,1022,0.9,90,0.9,,,,,153851.50854,331.810878930003,236499.994549975
2017,1,8,11,30,2.7,75,783,368,0,-6.5,75,783,0,368,329,50.84,67.99,0.13,1022,0.8,84,0.9,,,,,379642.43808,270.364419868891,236463.281800264
2017,1,8,12,30,2.9,74,806,389,0,-6.3,74,806,0,389,331,50.95,67.02,0.13,1022,0.8,72,1,,,,,401163.1353,345.293001109695,236460.583395873
2017,1,8,13,30,2.7,78,758,352,0,-5.9,78,758,0,352,333,52.94,68.8,0.13,1022,0.7,66,1.2,,,,,363136.24512,640.863810059594,236423.803427813
2017,1,8,14,30,2,68,694,270,0,-5.6,68,694,0,270,334,57.17,73.13,0.13,1022,0.7,66,1,,,,,278891.0514,500.674851609058,236434.594057219
2017,1,8,15,30,0.6,50,549,150,0,-3.6,50,549,0,150,334,73.37,79.56,0.13,1022,0.7,69,0.7,,,,,155327.301,572.438247006356,236456.178271276
2017,1,8,16,30,-0.3,19,197,28,0,-5.2,19,197,0,28,334,69.58,87.44,0.13,1022,0.7,68,0.5,,,,,29040.96888,-417.229043007548,236470.055918594
2017,1,8,17,30,-0.4,0,0,0,0,-5.8,0,0,0,0,334,66.84,96.94,0.13,1023,0.7,36,0.4,,,,,0,-160.372719591723,236471.597979961
2017,1,8,18,30,-0.5,0,0,0,0,-5.8,0,0,0,0,333,67.23,106.94,0.13,1023,0.7,164,0.4,,,,,0,-128.298175673379,236473.140061441
2017,1,8,19,30,-0.9,0,0,0,0,-5.8,0,0,0,0,332,69.42,117.41,0.13,1023,0.7,318,0.6,,,,,0,-240.559079387585,236479.308588488
2017,1,8,20,30,-1.5,0,0,0,0,-5.5,0,0,0,0,331,73.95,128.02,0.13,1024,0.7,311,0.8,,,,,0,-342.462904892902,236488.561982492
2017,1,8,21,30,-2.1,0,0,0,0,-5.3,0,0,0,0,0.33,78.76,138.39,0.13,1024,0.7,308,0.9,,,,,0,-348.291654111225,236497.816100692
2017,1,8,22,30,-2.4,0,0,0,0,-5.2,0,0,0,0,328,81.34,147.85,0.13,1024,0.7,305,1,,,,,0,-418.045538199344,236502.443431392
2017,1,8,23,30,-2.7,0,0,0,0,-5.2,0,0,0,0,327,82.65,154.96,0.13,1023,0.7,298,1.1,,,,,0,-494.111318927277,236507.070943173
2017,1,9,0,30,-2.8,0,0,0,0,-5.4,0,0,0,0,326,82.36,157.18,0.13,1023,0.7,294,1.1,,,,,0,-476.464486108446,236508.613487342
2017,1,9,1,30,-3.1,0,0,0,0,-5.5,0,0,0,0,324,83.25,153.23,0.13,1023,0.6,283,1.3,,,,,0,-710.360614804468,236475.49034028
2017,1,9,2,30,-3.2,0,0,0,0,-5.6,0,0,0,0,323,83.17,145.2,0.13,1023,0.6,277,1.4,,,,,0,-859.497544061892,236477.289496522
2017,1,9,3,30,-3.3,0,0,0,0,-5.7,0,0,0,0,323,83.35,135.36,0.13,1023,0.6,274,1.6,,,,,0,-1244.10352168125,236479.088680141
2017,1,9,4,30,-3.4,0,0,0,0,-5.8,0,0,0,0,323,83.74,124.86,0.13,1022,0.6,273,1.8,,,,,0,-1717.60925563766,236480.887891138
2017,1,9,5,30,-3.4,0,0,0,0,-5.7,0,0,0,0,323,83.86,114.25,0.13,1022,0.6,274,1.8,,,,,0,-1717.60925563766,236480.887891138
2017,1,9,6,30,-3.3,0,0,0,0,-5.7,0,0,0,0,323,83.66,103.88,0.13,1022,0.6,276,1.6,,,,,0,-1242.88738920649,236479.088680141
2017,1,9,7,30,-2.7,0,0,0,0,-5.6,0,0,0,0,322,80.31,94.06,0.13,1022,0.6,279,1.5,,,,,0,-1251.68712902264,236468.293989068
2017,1,9,8,30,-1.3,28,389,62,0,-5.4,28,389,0,62,322,73.61,84.95,0.13,1022,0.6,282,1.4,,,,,64419.50412,-2113.6181427927,236443.110208666
2017,1,9,9,30,0.3,51,655,194,0,-5.1,51,655,0,194,321,66.94,77.38,0.13,1022,0.6,291,1,,,,,200997.45972,3337.83234406038,236414.335312868
2017,1,9,10,30,1.7,69,731,301,4,-5.2,125,45,0,139,0.32,60.15,71.5,0.13,1021,0.7,167,0.4,,,,,143654.25654,37.6609848089585,236439.218914213
2017,1,9,11,30,2.8,75,787,372,4,-4.9,158,175,0,224,0.32,57.13,67.87,0.13,1021,0.7,45,0.3,,,,,231045.33312,9.64642412238391,236422.261989729
2017,1,9,12,30,3.4,77,803,392,2,-4.5,160,252,0,259,319,56.31,66.87,0.13,1020,0.7,53,0.4,,,,,266859.1737,18.8120492189705,236413.013783308
2017,1,9,13,30,3.5,81,749,354,4,-4.2,152,97,0,188,318,57.04,68.64,0.13,1019,0.7,55,0.6,,,,,193670.00856,61.6161797811351,236411.472485913
2017,1,9,14,30,2.8,71,682,271,4,-3.8,107,13,0,111,317,61.89,72.97,0.13,1019,0.7,60,0.6,,,,,114491.21418,77.0202247264189,236422.261989729
2017,1,9,15,30,1.3,53,536,151,4,-2.2,42,0,3,42,317,77.25,79.39,0.13,1018,0.7,65,0.6,,,,,43437.34836,165.726918215584,236445.385671662
2017,1,9,16,30,0.1,20,195,29,4,-3.9,8,0,3,8,318,74.4,87.28,0.13,1018,0.7,68,0.8,,,,,8291.50992,5106.84429464319,236463.88787424
2017,1,9,17,30,-0.4,0,0,0,4,-4.2,0,0,0,0,319,75.37,96.77,0.13,1018,0.7,73,0.9,,,,,0,-1817.81713417719,236471.597979961
2017,1,9,18,30,-0.7,0,0,0,4,-4,0,0,0,0,319,78.26,106.78,0.13,1018,0.7,78,0.9,,,,,0,-1038.75264810125,236476.224284737
2017,1,9,19,30,-1,0,0,0,1,-3.8,0,0,0,0,0.32,81.46,117.24,0.13,1018,0.8,82,1,,,,,0,-997.430526297497,236513.213392508
2017,1,9,20,30,-1.1,0,0,0,4,-3.6,0,0,0,0,0.32,83.36,127.85,0.13,1017,0.8,83,1,,,,,0,-905.864301879402,236514.563187666
2017,1,9,21,30,-1.1,0,0,0,0,-3.3,0,0,0,0,0.32,84.83,138.22,0.13,1017,0.8,80,1.1,,,,,0,-1205.70538580148,236514.563187666
2017,1,9,22,30,-1,0,0,0,0,-3,0,0,0,0,321,86.5,147.67,0.13,1017,0.9,79,1.2,,,,,0,-1721.86686501237,236538.390445211
2017,1,9,23,30,-0.9,0,0,0,0,-2.6,0,0,1,0,322,88.21,154.79,0.13,1016,0.9,78,1.4,,,,,0,-3035.0802815836,236537.190384773
2017,1,10,0,30,-0.9,0,0,0,4,-2.1,0,0,0,0,322,91.31,157.04,0.13,1016,0.9,78,1.5,,,,,0,-3733.01601688945,236537.190384773
2017,1,10,1,30,-0.5,0,0,0,0,-1.5,0,0,0,0,324,92.61,153.14,0.13,1015,1,81,1.8,,,,,0,-11599.7446990324,236553.134851124
2017,1,10,2,30,-0.1,0,0,0,4,-1,0,0,0,0,324,93.79,145.15,0.13,1015,1,86,2.1,,,,,0,-92099.8248094473,236548.814151938
2017,1,10,3,30,0.3,0,0,0,4,-0.8,0,0,0,0,325,92.62,135.33,0.13,1014,1,92,2.5,,,,,0,51745.3827800457,236544.493610586
2017,1,10,4,30,0.5,0,0,0,4,-0.9,0,0,0,0,325,90.32,124.84,0.13,1013,1,95,3,,,,,0,53596.7039779231,236542.333399095
2017,1,10,5,30,0.6,0,0,0,7,-1.2,0,0,0,0,326,87.57,114.23,0.13,1013,1,95,3.3,,,,,0,59447.677495513,236541.253308145
2017,1,10,6,30,0.7,0,0,0,4,-1.5,0,0,0,0,328,84.97,103.85,0.13,1013,1,93,3.6,,,,,0,66153.6460527507,236540.17322706
2017,1,10,7,30,0.9,0,0,0,7,-1.7,0,0,0,0,329,82.7,94.02,0.13,1013,1,90,3.9,,,,,0,65417.7547997206,236538.013094478
2017,1,10,8,30,1.5,39,147,52,4,-1.6,5,0,3,5,0.33,80.06,84.89,0.13,1013,1,88,4.3,,,,,5169.2661,52608.8042367003,236531.532933449
2017,1,10,9,30,2.3,86,395,173,4,-1.4,12,0,3,12,332,76.62,77.3,0.13,1013,0.9,88,4.6,,,,,12388.50936,42003.9354138093,236498.794879103
2017,1,10,10,30,3,114,518,280,4,-1.6,21,0,0,21,333,71.84,71.4,0.13,1012,0.9,89,4.9,,,,,21652.74342,38885.0243733578,236490.397523769
2017,1,10,11,30,3.6,122,607,352,4,-2.5,27,0,0,27,333,64.58,67.74,0.13,1012,0.8,90,5,,,,,27809.32338,34428.8805873809,236451.139465472
2017,1,10,12,30,3.7,118,657,378,4,-3.4,29,0,0,29,333,59.99,66.72,0.13,1011,0.7,89,4.9,,,,,29863.91754,31497.2435969432,236408.389951415
2017,1,10,13,30,3.4,117,614,342,4,-3.9,26,0,0,26,333,58.91,68.48,0.13,1010,0.7,89,4.6,,,,,26788.9518,28330.2775582948,236413.013783308
2017,1,10,14,30,2.6,97,571,266,4,-4.2,19,0,0,19,333,60.94,72.79,0.13,1010,0.6,89,3.8,,,,,19604.61306,20884.9621873153,236372.983668258
2017,1,10,15,30,0.6,67,446,150,4,-3.9,10,0,3,10,334,71.67,79.21,0.13,1010,0.6,89,2.7,,,,,10355.1534,32463.5712174276,236408.940799602
2017,1,10,16,30,-1.3,22,149,30,4,-4.1,3,0,3,3,335,81.28,87.11,0.13,1010,0.6,91,2.1,,,,,3117.07278,-7049.70239162878,236443.110208666
2017,1,10,17,30,-1.9,0,0,0,4,-4.7,0,0,0,0,338,81.18,96.6,0.13,1011,0.6,94,2.1,,,,,0,-4828.25630709625,236453.902600548
2017,1,10,18,30,-1.8,0,0,0,4,-4.9,0,0,0,0,339,79.31,106.61,0.13,1011,0.6,97,2.3,,,,,0,-6695.71617704089,236452.10380015
2017,1,10,19,30,-1.6,0,0,0,4,-5,0,0,0,0,0.34,77.4,117.07,0.13,1012,0.6,98,2.6,,,,,0,-10892.1960936685,236448.506281456
2017,1,10,20,30,-1.6,0,0,0,4,-5.2,0,0,1,0,341,76.52,127.68,0.13,1013,0.6,97,3.2,,,,,0,-20327.0462494049,236448.506281456
2017,1,10,21,30,-1.8,0,0,0,4,-5.5,0,0,0,0,341,76.01,138.05,0.13,1013,0.6,95,3.5,,,,,0,-23641.5502371754,236452.10380015
2017,1,10,22,30,-2.1,0,0,0,4,-5.7,0,0,0,0,342,76.13,147.5,0.13,1014,0.6,91,3.4,,,,,0,-18594.7476551947,236457.500283453
2017,1,10,23,30,-2.6,0,0,0,4,-6,0,0,0,0,343,77.55,154.61,0.13,1014,0.6,85,3,,,,,0,-10317.2332435291,236466.494969702
2017,1,11,0,30,-2.8,0,0,0,4,-6.1,0,0,0,0,343,78.07,156.9,0.13,1014,0.6,82,2.8,,,,,0,-7789.12897911473,236470.093035809
2017,1,11,1,30,-3.4,0,0,0,4,-6.1,0,0,0,0,343,81.78,153.05,0.13,1015,0.6,73,2.2,,,,,0,-3114.51226386108,236480.887891138
2017,1,11,2,30,-3.6,0,0,0,4,-6.1,0,0,0,0,343,83.02,145.1,0.13,1015,0.6,68,2,,,,,0,-2209.98031912674,236484.486395266
2017,1,11,3,30,-3.9,0,0,0,4,-6.1,0,0,0,0,0.344,84.79,135.3,0.13,1016,0.6,64,1.8,,,,,0,-1488.61192550422,236489.884356806
2017,1,11,4,30,-4.1,0,0,0,4,-6.2,0,0,0,0,0.346,85.55,124.81,0.13,1016,0.6,61,1.7,,,,,0,-1192.86554087661,236493.483134738
2017,1,11,5,30,-4.2,0,0,0,4,-6.2,0,0,0,0,0.348,85.77,114.2,0.13,1017,0.7,62,1.7,,,,,0,-1165.61010634449,236530.211218661
2017,1,11,6,30,-4.3,0,0,0,4,-6.3,0,0,0,0,0.351,86.08,103.81,0.13,1017,0.7,65,1.7,,,,,0,-1138.50289456904,236531.754064696
2017,1,11,7,30,-3.8,0,0,0,4,-6.3,0,0,0,0,354,82.97,93.97,0.13,1018,0.7,68,1.8,,,,,0,-1530.79337614921,236524.040035788
2017,1,11,8,30,-2.1,35,267,59,0,-5.8,35,267,0,59,355,75.81,84.82,0.13,1019,0.7,66,2.3,,,,,61389.6003,-5784.59922374283,236497.816100692
2017,1,11,9,30,-0.1,68,535,186,0,-5.5,68,535,0,186,354,66.8,77.21,0.13,1019,0.7,66,2.8,,,,,192846.3066,-219171.03356223,236466.971856195
2017,1,11,10,30,1.3,80,689,301,0,-6,80,689,0,301,0.351,58.11,71.29,0.13,1019,0.7,72,2.6,,,,,311300.99658,13498.5075335338,236445.385671662
2017,1,11,11,30,2.1,86,751,373,0,-6.3,86,751,0,373,0.345,53.74,67.6,0.13,1019,0.7,71,1.9,,,,,385213.93722,3260.9982802377,236433.052478427
2017,1,11,12,30,2.4,87,770,394,0,-6.4,87,770,0,394,337,52.43,66.56,0.13,1018,0.7,33,1,,,,,406683.2934,415.596052623957,236428.427862665
2017,1,11,13,30,2.5,86,739,359,0,-6.4,86,739,0,359,326,52.05,68.31,0.13,1017,0.7,140,0.7,,,,,370490.30478,136.713040439639,236426.88636428
2017,1,11,14,30,2,75,668,275,0,-6.2,75,668,0,275,317,54.62,72.61,0.13,1017,0.8,276,0.7,,,,,284055.7005,170.891300549549,236472.726700647
2017,1,11,15,30,0.9,56,525,156,0,-4.1,56,525,0,156,308,69.4,79.03,0.13,1017,0.8,280,0.5,,,,,161453.9628,138.395935009353,236487.570211462
2017,1,11,16,30,0.1,22,204,32,4,-5.7,3,0,3,3,303,65.17,86.94,0.13,1016,0.8,278,0.4,,,,,3109.31622,637.1014002158,236498.366662551
2017,1,11,17,30,-0.3,0,0,0,4,-6.2,0,0,0,0,298,64.42,96.42,0.13,1016,0.9,141,0.2,,,,,0,-26.5458916756583,236529.990277854
2017,1,11,18,30,-0.5,0,0,0,0,-5.9,0,0,0,0,293,67.09,106.43,0.13,1016,1,95,0.4,,,,,0,-127.42028004316,236553.134851124
2017,1,11,19,30,-0.7,0,0,0,0,-5.2,0,0,0,0,0.29,71.59,116.9,0.13,1016,1,198,0.7,,,,,0,-487.780759540222,236555.295259908
2017,1,11,20,30,-0.9,0,0,0,0,-5.1,0,0,0,0,0.29,73.42,127.51,0.13,1015,1,229,0.9,,,,,0,-805.537826321697,236557.455708154
2017,1,11,21,30,-1.3,0,0,0,0,-4.9,0,0,0,0,291,76.61,137.87,0.13,1015,1,247,1.1,,,,,0,-1018.20593241612,236561.776723035
2017,1,11,22,30,-1.8,0,0,0,1,-4.8,0,0,0,0,291,79.91,147.32,0.13,1015,1,255,1.2,,,,,0,-954.711497862752,236567.178213628
2017,1,11,23,30,-2.2,0,0,0,1,-4.7,0,0,0,0,291,83.22,154.43,0.13,1015,1,258,1.3,,,,,0,-993.135019320296,236571.499583706
2017,1,12,0,30,-2.4,0,0,0,1,-4.4,0,0,0,0,291,86.3,156.74,0.13,1014,1,258,1.4,,,,,0,-1135.91464278756,236573.66032795
2017,1,12,1,30,-2.7,0,0,0,0,-4,0,0,0,0,292,90.88,152.95,0.13,1014,1,261,1.6,,,,,0,-1507.19351372137,236576.901518324
2017,1,12,2,30,-2.7,0,0,0,0,-3.5,0,0,0,0,292,94.11,145.03,0.13,1014,1,262,1.7,,,,,0,-1807.82268869948,236576.901518324
2017,1,12,3,30,-2.6,0,0,0,0,-2.9,0,0,0,0,291,97.48,135.26,0.13,1014,1.1,262,1.9,,,,,0,-2620.95936360616,236590.737054817
2017,1,12,4,30,-2.6,0,0,0,0,-2.6,0,0,0,0,289,100,124.78,0.13,1014,1.1,263,1.9,,,,,0,-2620.95936360616,236590.737054817
2017,1,12,5,30,-2.6,0,0,0,0,-2.6,0,0,0,0,0.287,100,114.16,0.13,1014,1.1,262,1.8,,,,,0,-2228.52238060229,236590.737054817
2017,1,12,6,30,-2.5,0,0,0,0,-2.5,0,0,0,0,0.286,100,103.77,0.13,1015,1.1,260,1.7,,,,,0,-1954.37399541654,236589.754751653
2017,1,12,7,30,-1.6,0,0,0,0,-1.6,0,0,0,0,0.286,100,93.91,0.13,1015,1.1,258,1.8,,,,,0,-3624.92021844763,236580.914390222
2017,1,12,8,30,0.1,30,353,63,0,-0.6,30,353,0,63,0.287,95.18,84.75,0.13,1016,1.1,255,2.2,,,,,65295.64062,105997.745460904,236564.217732138
2017,1,12,9,30,1.7,55,616,192,4,-0.1,12,0,3,12,0.288,87.96,77.12,0.13,1016,1.2,249,2.3,,,,,12401.80632,7124.64405921474,236564.451434702
2017,1,12,10,30,3.1,74,700,300,4,0.8,21,0,0,21,289,84.56,71.17,0.13,1016,1.2,248,2,,,,,21648.86514,2568.95725893468,236551.848630864
2017,1,12,11,30,4.3,82,751,370,4,1.6,27,0,0,27,0.29,82.31,67.46,0.13,1016,1.2,244,1.5,,,,,27774.41886,781.32893376756,236541.047296294
2017,1,12,12,30,5,85,758,388,7,1.9,85,0,0,85,0.29,80.11,66.4,0.13,1016,1.3,216,0.9,,,,,87328.1007,145.139662736662,236550.523031052
2017,1,12,13,30,4.9,85,719,353,7,1.8,39,0,0,39,0.29,80.44,68.13,0.13,1016,1.3,145,0.6,,,,,40075.3899,43.8819841985373,236551.353934489
2017,1,12,14,30,3.7,79,629,269,6,2.2,17,0,0,17,0.29,90.13,72.43,0.13,1016,1.4,89,0.9,,,,,17506.43442,196.134679373867,236574.078769855
2017,1,12,15,30,2.1,62,468,152,6,1.6,8,0,3,8,291,96.69,78.85,0.13,1015,1.4,77,1.4,,,,,8261.96112,1299.46842764652,236586.426680732
2017,1,12,16,30,1.1,24,138,32,7,1.1,4,0,3,4,294,100,86.77,0.13,1015,1.5,73,1.9,,,,,4138.36776,6201.10432181876,236603.862869382
2017,1,12,17,30,0.7,0,0,0,7,0.7,0,0,0,0,297,100,96.24,0.13,1014,1.6,66,2.4,,,,,0,19620.4298482657,236615.068722559
2017,1,12,18,30,0.6,0,0,0,7,0.6,0,0,0,0,299,100,106.26,0.13,1014,1.7,59,2.6,,,,,0,29103.2591277467,236623.049753609
2017,1,12,19,30,0.6,0,0,0,7,0.4,0,0,0,0,301,98.88,116.73,0.13,1013,1.8,55,2.5,,,,,0,25847.1759152792,236629.543958097
2017,1,12,20,30,0.5,0,0,0,4,0.4,0,0,0,0,303,98.93,127.34,0.13,1012,1.9,53,2.3,,,,,0,24128.4205501438,236635.923784363
2017,1,12,21,30,0.5,0,0,0,7,0.3,0,0,0,0,305,98.57,137.7,0.13,1010,1.9,51,2.3,,,,,0,24080.7359245506,236635.923784363
2017,1,12,22,30,0.5,0,0,0,4,0.3,0,0,0,0,307,98.24,147.13,0.13,1009,1.9,49,2.2,,,,,0,21053.4892067031,236635.923784363
2017,1,12,23,30,0.4,0,0,0,4,0.2,0,0,0,0,309,98.53,154.24,0.13,1008,1.8,51,2.1,,,,,0,22866.1634009662,236630.744955823
2017,1,13,0,30,0.4,0,0,0,7,0.1,0,0,0,0,0.31,98.04,156.58,0.13,1007,1.8,51,2,,,,,0,19733.0557953159,236630.744955823
2017,1,13,1,30,0.5,0,0,0,7,0.1,0,0,0,0,312,96.92,152.84,0.14,1005,1.9,66,2.1,,,,,0,18238.4874745802,236635.923784363
2017,1,13,2,30,0.8,0,0,0,4,0.2,0,0,0,0,313,95.51,144.96,0.14,1003,2,68,2.2,,,,,0,13080.1843869693,236639.503935469
2017,1,13,3,30,1.2,0,0,0,4,0.6,0,0,0,0,317,95.44,135.21,0.14,1001,2,63,2.4,,,,,0,11298.5167609137,236637.341988299
2017,1,13,4,30,1.4,0,0,0,4,1,0,0,0,0,322,97.17,124.73,0.14,999,2,55,2.5,,,,,0,10924.2682580866,236636.261029527
2017,1,13,5,30,1.6,0,0,0,4,1.4,0,0,0,0,326,98.33,114.12,0.14,998,1.9,43,2.5,,,,,0,9549.1664227969,236629.665813927
2017,1,13,6,30,1.6,0,0,0,1,1.6,0,0,0,0,0.33,99.99,103.72,0.14,997,1.8,28,2.4,,,,,0,8440.0258820911,236623.53915233
2017,1,13,7,30,1.6,0,0,0,1,1.6,0,0,0,0,336,99.83,93.85,0.14,996,1.7,12,2.2,,,,,0,6494.44847927289,236616.692082441
2017,1,13,8,30,2,39,168,54,7,1.6,5,0,3,5,0.344,97.01,84.68,0.14,996,1.6,166,1.9,,,,,5164.6491,3346.76349506632,236606.287871567
2017,1,13,9,30,2.5,83,411,175,7,1.7,9,0,3,9,352,94.46,77.02,0.14,996,1.5,310,2.1,,,,,9288.05778,3615.03154720037,236593.777159256
2017,1,13,10,30,2.8,114,513,281,7,1.8,24,0,0,24,0.36,92.88,71.04,0.14,995,1.3,282,2.8,,,,,24754.85712,7643.17883059088,236568.804255161
2017,1,13,11,30,3.2,132,563,349,7,2,17,0,0,17,367,91.66,67.31,0.14,994,1.2,271,3.8,,,,,17522.13222,16700.2154322085,236550.948481973
2017,1,13,12,30,3.7,129,610,374,6,2.1,19,0,0,19,376,89.08,66.23,0.14,994,1,273,4.4,,,,,19566.01494,22422.1662030514,236507.775380432
2017,1,13,13,30,4.2,117,609,345,6,2,17,0,0,17,385,85.56,67.94,0.14,994,0.9,281,4.5,,,,,17490.73662,21130.4873160741,236476.003444777
2017,1,13,14,30,4.1,89,599,272,7,1.4,13,0,0,13,393,82.61,72.24,0.14,994,0.8,290,4.1,,,,,13377.67002,16371.5189628473,236444.394262738
2017,1,13,15,30,3.2,59,518,161,7,0.3,8,0,3,8,401,81.34,78.66,0.14,995,0.7,296,3.4,,,,,8245.70928,11974.1510187159,236416.096438388
2017,1,13,16,30,2,23,223,37,6,-1.1,4,0,3,4,0.411,79.68,86.6,0.14,996,0.6,302,2.6,,,,,4131.71928,8575.98996782121,236383.769659124
2017,1,13,17,30,1.2,0,0,0,7,-2.2,0,0,0,0,421,77.97,96.06,0.14,997,0.6,310,2,,,,,0,6512.36564976165,236398.152511591
2017,1,13,18,30,0.5,0,0,0,6,-2.7,0,0,0,0,427,78.97,106.08,0.14,998,0.5,316,1.7,,,,,0,9608.2031892892,236344.99660717
2017,1,13,19,30,0,0,0,0,9,-3.2,0,0,0,0,431,79.17,116.55,0.14,999,0.5,313,1.3,,,,,0,#DIV/0!,236355.780043961
2017,1,13,20,30,-0.4,0,0,0,9,-3.7,0,0,0,0,435,78.17,127.16,0.14,1000,0.5,298,1.3,,,,,0,-5381.51980912476,236364.407501903
2017,1,13,21,30,-0.9,0,0,0,6,-4.4,0,0,0,0,439,77.35,137.51,0.14,1000,0.5,288,1.6,,,,,0,-4459.15240745967,236375.192710083
2017,1,13,22,30,-1.1,0,0,0,7,-4.8,0,0,0,0,444,76.13,146.94,0.14,1001,0.5,288,2.1,,,,,0,-8257.22567257114,236379.507068949
2017,1,13,23,30,-1,0,0,0,7,-5,0,0,0,0,449,74.41,154.05,0.14,1001,0.5,288,2.5,,,,,0,-15324.5941310135,236377.34986983
2017,1,14,0,30,-1,0,0,0,7,-5.1,0,0,0,0,0.45,73.65,156.42,0.14,1002,0.5,288,2.6,,,,,0,-17255.3051159776,236377.34986983
2017,1,14,1,30,-1.3,0,0,0,7,-5.5,0,0,0,0,0.45,73.11,152.72,0.14,1003,0.5,287,2.4,,,,,0,-10450.238049209,236383.821585312
2017,1,14,2,30,-1.5,0,0,0,7,-6.1,0,0,0,0,447,71.14,144.89,0.14,1003,0.4,284,2.1,,,,,0,-6067.39732570612,236300.333691625
2017,1,14,3,30,-1.6,0,0,0,4,-6.6,0,0,0,0,0.44,68.86,135.15,0.14,1003,0.4,280,2.1,,,,,0,-5688.18499284949,236303.028439809
2017,1,14,4,30,-1.8,0,0,0,0,-6.8,0,0,0,0,431,68.44,124.69,0.14,1004,0.4,277,2.3,,,,,0,-6649.35612438086,236308.418120565
2017,1,14,5,30,-1.9,0,0,0,0,-7,0,0,0,0,424,68.07,114.07,0.14,1004,0.4,275,2.5,,,,,0,-8089.74841344844,236311.113053142
2017,1,14,6,30,-1.9,0,0,0,0,-7.1,0,0,0,0,418,67.76,103.66,0.14,1005,0.4,274,2.4,,,,,0,-7164.42042886686,236311.113053142
2017,1,14,7,30,-1.1,0,0,0,0,-7,0,0,0,0,0.413,64.04,93.78,0.14,1005,0.5,273,2.3,,,,,0,-10891.6019820762,236379.507068949
2017,1,14,8,30,1.1,26,486,71,0,-5.7,26,486,0,71,0.41,60.49,84.59,0.14,1006,0.5,275,2.5,,,,,73456.02774,14001.036868404,236332.057781781
2017,1,14,9,30,3.5,45,725,209,0,-4.2,45,725,0,209,0.408,56.9,76.91,0.14,1006,0.5,279,2.8,,,,,215303.36058,6182.14102799954,236280.316643969
2017,1,14,10,30,5.1,58,810,323,0,-3.6,58,810,0,323,406,53.5,70.91,0.14,1006,0.5,282,2.9,,,,,331787.13102,4713.64288002328,236245.835136811
2017,1,14,11,30,6.3,64,858,397,0,-3.2,64,858,0,397,403,50.73,67.15,0.14,1006,0.5,286,3,,,,,406920.46626,4224.31283800989,236219.980610285
2017,1,14,12,30,7,65,870,419,0,-3.1,65,870,0,419,401,48.61,66.05,0.14,1006,0.5,293,2.8,,,,,428928.54858,3091.07051399977,236204.901416331
